chr	windowStart	windowEnd	D	f_d	f_dM	d_f
CM014757.1	8747567	8762628	-0.091945	-0.067480	-0.043870	-0.032014
CM014757.1	8753248	8771191	-0.064637	-0.049068	-0.019269	-0.016829
CM014757.1	8762656	8784706	-0.086970	-0.148716	-0.022843	-0.013377
CM014757.1	8771218	8796185	-0.027068	-0.029054	-0.006990	-0.004720
CM014757.1	8784759	8815049	-0.011594	-0.008001	-0.003042	-0.006923
CM014757.1	8796216	8819168	-0.077262	-0.082616	-0.026433	-0.017296
CM014757.1	8815846	8828429	0.018371	0.018508	0.006249	0.006211
CM014757.1	8819183	8845295	0.041192	0.027215	0.013044	0.006690
CM014757.1	8828516	8853598	0.033518	0.026450	0.011039	0.011770
CM014757.1	8845428	8858072	0.061240	0.065751	0.022171	0.026274
CM014757.1	8853611	8864631	-0.164212	-0.285264	-0.070427	-0.043207
CM014757.1	8858083	8870986	-0.316635	-1.229356	-0.093638	-0.051289
CM014757.1	8864724	8875821	-0.115694	-0.444907	-0.030232	-0.016263
CM014757.1	8871011	8881339	0.137927	0.238916	0.046171	0.040109
CM014757.1	8875879	8886089	0.091439	0.108333	0.032490	0.021357
CM014757.1	8881384	8894142	-0.059778	-0.066090	-0.028148	-0.016740
CM014757.1	8886303	8900264	-0.025580	-0.031148	-0.010633	-0.017344
CM014757.1	8894240	8905025	-0.024395	-0.041809	-0.007893	-0.012434
CM014757.1	8900311	8914297	0.088261	0.065149	0.023099	0.010056
CM014757.1	8905070	8921825	0.290805	0.156679	0.069731	0.040658
CM014757.1	8914356	8928112	0.164432	0.575387	0.037140	0.023601
CM014757.1	8922059	8937048	-0.265292	0.434054	-0.074490	-0.031992
CM014757.1	8928129	8944923	-0.256491	0.845588	-0.101561	-0.036473
CM014757.1	8937147	8960728	-0.018525	-0.025529	-0.005973	0.004860
CM014757.1	8945009	8966042	0.046925	0.035297	0.014538	0.013860
CM014757.1	8960768	8971630	-0.001169	-0.001016	-0.000529	0.002902
CM014757.1	8966073	8978883	0.048732	0.050530	0.021584	0.015932
CM014757.1	8971767	8983741	-0.116035	-2.279230	-0.048687	-0.028518
CM014757.1	8978963	8989200	-0.126190	1.288583	-0.056071	-0.032258
CM014757.1	8983835	8994737	0.108599	0.255105	0.053806	0.016742
CM014757.1	8989214	9002241	0.037153	0.050215	0.014027	0.007103
CM014757.1	8994833	9011955	0.020895	0.020911	0.006826	0.009705
CM014757.1	9002448	9018395	0.034105	0.041473	0.013862	0.012534
CM014757.1	9012009	9026121	-0.036544	-0.042856	-0.014692	-0.018215
CM014757.1	9018448	9048853	-0.132315	-0.208335	-0.034436	-0.027627
CM014757.1	9028336	9056713	-0.027246	-0.060818	-0.005894	-0.002071
CM014757.1	9048874	9066250	0.049622	0.037696	0.011364	0.010936
CM014757.1	9057025	9075226	-0.140026	-0.130620	-0.035861	-0.038568
CM014757.1	9066262	9085014	-0.166321	-0.233800	-0.049892	-0.041706
CM014757.1	9075287	9099579	0.036803	0.038583	0.009621	0.014551
CM014757.1	9085420	9113623	0.026399	0.017069	0.005729	0.010660
CM014757.1	9099748	9122601	-0.115756	-0.065891	-0.024764	-0.022436
CM014757.1	9113691	9129091	-0.080047	-0.081824	-0.025806	-0.020321
CM014757.1	9122911	9143276	0.033176	0.022072	0.011317	0.009348
CM014757.1	9129209	9150009	0.089861	0.047014	0.029771	0.022220
CM014757.1	9143422	9156703	-0.057286	-0.073654	-0.018059	-0.009124
CM014757.1	9150037	9162556	-0.123932	0.332406	-0.038591	-0.014184
CM014757.1	9156727	9168813	0.088715	0.181214	0.040991	0.017513
CM014757.1	9162582	9178437	0.047827	0.056105	0.024238	0.017352
CM014757.1	9168879	9185622	0.003644	0.005624	0.001376	0.007228
CM014757.1	9178618	9195220	0.041480	0.078779	0.013349	0.009291
CM014757.1	9185660	9199494	-0.059389	-0.108421	-0.021220	-0.006656
CM014757.1	9195234	9207530	-0.186044	-0.374560	-0.070545	-0.024413
CM014757.1	9199564	9213015	-0.034203	-0.038781	-0.013610	-0.007374
CM014757.1	9207546	9219992	0.187594	0.107697	0.057106	0.044839
CM014757.1	9213502	9227385	0.105115	0.073608	0.028438	0.033617
CM014757.1	9220087	9233446	-0.051983	-0.063120	-0.015829	-0.003771
CM014757.1	9228090	9236786	0.292879	0.203098	0.091745	0.034324
CM014757.1	9233513	9239804	0.231421	0.225269	0.106921	0.042848
CM014757.1	9236801	9245074	-0.134869	-1.002301	-0.054968	-0.026704
CM014757.1	9240054	9250830	-0.098435	-0.483312	-0.027116	-0.022113
CM014757.1	9245106	9255084	0.052904	0.104111	0.020042	0.004962
CM014757.1	9251022	9260395	0.015212	0.027624	0.008058	0.002743
CM014757.1	9255550	9265672	-0.039785	-0.035895	-0.018376	-0.013874
CM014757.1	9260448	9271004	-0.111397	-0.139944	-0.049567	-0.028202
CM014757.1	9265750	9275907	-0.083177	-0.259808	-0.039771	-0.022983
CM014757.1	9271058	9281149	0.034082	0.050108	0.016440	0.016410
CM014757.1	9275921	9286214	-0.087529	-0.154145	-0.037547	-0.010487
CM014757.1	9281190	9292048	-0.201668	-0.315445	-0.081240	-0.030822
CM014757.1	9286236	9294301	-0.039863	-0.048048	-0.021518	-0.008055
CM014757.1	9292091	9298942	-0.103683	-0.410701	-0.046622	-0.020092
CM014757.1	9294316	9302997	0.098619	0.149939	0.041496	0.025838
CM014757.1	9298964	9308943	0.237181	0.235410	0.128279	0.121460
CM014757.1	9303002	9317758	0.202770	0.170300	0.072626	0.083804
CM014757.1	9309196	9329547	0.107035	0.067102	0.029580	0.022202
CM014757.1	9317795	9338440	0.125580	0.082717	0.045696	0.037309
CM014757.1	9330392	9344761	0.123496	0.110141	0.059154	0.050912
CM014757.1	9339088	9349512	0.008817	0.010259	0.003659	0.007157
CM014757.1	9344778	9355414	-0.010413	-0.009021	-0.003830	0.008547
CM014757.1	9349545	9359980	0.076512	0.057781	0.033432	0.026760
CM014757.1	9355430	9363885	0.037677	0.039324	0.019741	0.014291
CM014757.1	9360246	9370376	-0.100299	-0.149666	-0.037675	-0.015459
CM014757.1	9363959	9380634	-0.143323	-0.166182	-0.037409	-0.020504
CM014757.1	9370400	9385250	-0.147712	-0.318251	-0.073392	-0.033146
CM014757.1	9380900	9391274	-0.173569	-0.441448	-0.095762	-0.046195
CM014757.1	9385351	9396365	0.000834	0.001372	0.000327	-0.006911
CM014757.1	9391304	9404579	0.184608	0.355092	0.073009	0.045048
CM014757.1	9396414	9413494	0.053797	0.075109	0.021077	0.014666
CM014757.1	9404758	9418735	-0.160784	-0.341008	-0.061365	-0.045602
CM014757.1	9413741	9425522	-0.108148	-0.280184	-0.049789	-0.033000
CM014757.1	9418748	9428719	-0.178477	-1.647659	-0.106902	-0.040456
CM014757.1	9425535	9433973	-0.247494	1.322786	-0.092455	-0.044699
CM014757.1	9428987	9438333	-0.003116	-0.004343	-0.000895	-0.004007
CM014757.1	9434035	9448734	0.070528	0.081100	0.027340	0.012951
CM014757.1	9438358	9454057	-0.188114	-0.442748	-0.055741	-0.019461
CM014757.1	9448795	9458438	0.089185	0.105553	0.031868	0.021951
CM014757.1	9454153	9462963	0.234214	0.306503	0.103167	0.068386
CM014757.1	9458463	9469297	-0.084642	-0.170083	-0.038454	-0.020618
CM014757.1	9463063	9479931	-0.148366	-0.241006	-0.070985	-0.052042
CM014757.1	9469352	9484768	-0.003360	-0.004770	-0.001950	-0.001834
CM014757.1	9479941	9490873	0.110481	0.133878	0.085570	0.042574
CM014757.1	9484791	9496348	0.046065	0.053732	0.030065	0.017589
CM014757.1	9490979	9501427	0.014909	0.018340	0.009343	0.001042
CM014757.1	9496376	9508611	0.064957	0.126866	0.025680	0.013736
CM014757.1	9501456	9514572	-0.107147	-0.236533	-0.033173	-0.018337
CM014757.1	9509107	9522507	-0.061139	-0.077164	-0.023340	-0.005809
CM014757.1	9514692	9527633	0.041881	0.050367	0.021130	0.017074
CM014757.1	9522551	9532207	-0.075376	-0.109257	-0.041308	-0.022705
CM014757.1	9527684	9539289	-0.108574	-0.122461	-0.048145	-0.032534
CM014757.1	9532235	9549425	-0.022387	-0.019289	-0.007753	-0.011832
CM014757.1	9539796	9558338	-0.105399	-0.107779	-0.029128	-0.017946
CM014757.1	9549467	9565115	-0.121192	-0.246935	-0.046082	-0.021639
CM014757.1	9558345	9570139	-0.165285	-3.364571	-0.081129	-0.029822
CM014757.1	9565329	9579825	-0.027081	-0.044386	-0.009325	0.001167
CM014757.1	9570299	9585053	0.234281	0.157645	0.064972	0.046774
CM014757.1	9579876	9590537	0.122833	0.096207	0.035985	0.016870
CM014757.1	9585236	9629850	0.066777	0.057308	0.019209	0.008700
CM014757.1	9590569	9649436	0.104816	0.085165	0.027316	0.017993
CM014757.1	9630153	9665276	0.132526	0.094906	0.026387	0.020845
CM014757.1	9653425	9672139	0.147165	0.121085	0.038076	0.031222
CM014757.1	9665337	9679019	0.020037	0.015522	0.006699	-0.003243
CM014757.1	9672182	9684835	-0.067630	-0.048362	-0.021695	-0.022142
CM014757.1	9679092	9688777	0.142389	0.095981	0.056408	0.029978
CM014757.1	9684870	9696844	0.168165	0.169457	0.088728	0.040088
CM014757.1	9688873	9702638	0.133651	0.233039	0.064041	0.035326
CM014757.1	9696902	9709559	0.037152	0.071409	0.015363	0.010177
CM014757.1	9702692	9717011	0.141471	0.152554	0.059141	0.049434
CM014757.1	9709595	9729343	0.105993	0.083584	0.037557	0.036500
CM014757.1	9717146	9738343	0.064548	0.044074	0.020352	0.017751
CM014757.1	9729358	9747568	0.007202	0.006204	0.002889	0.009474
CM014757.1	9738373	9755213	-0.094846	-0.111400	-0.045530	-0.023909
CM014757.1	9747626	9773488	0.045418	0.051583	0.022358	0.011212
CM014757.1	9755231	9782736	0.032983	0.037787	0.014842	0.009044
CM014757.1	9773500	9786999	0.031079	0.036465	0.014162	0.001976
CM014757.1	9782763	9797467	-0.030935	-0.042066	-0.013328	-0.006241
CM014757.1	9787067	9803034	0.069031	0.087801	0.032812	0.019221
CM014757.1	9797586	9812837	0.054878	0.063262	0.029337	0.020610
CM014757.1	9803056	9818258	-0.039254	-0.045046	-0.017580	-0.011873
CM014757.1	9812856	9824295	0.164545	0.160052	0.065449	0.048717
CM014757.1	9818357	9850038	0.133147	0.094027	0.042423	0.033685
CM014757.1	9824469	9857310	0.108969	0.072354	0.031973	0.030510
CM014757.1	9850465	9866516	0.124382	0.133062	0.042568	0.023078
CM014757.1	9857346	9872605	0.027778	0.075397	0.014220	0.003576
CM014757.1	9866616	9876930	0.085501	0.176907	0.054732	0.026722
CM014757.1	9873084	9891025	0.091755	0.103324	0.042510	0.023006
CM014757.1	9876984	9896198	0.056769	0.058844	0.025106	0.013399
CM014757.1	9891069	9900877	0.039236	0.075372	0.026779	0.007233
CM014757.1	9896884	9908459	-0.042515	-0.055831	-0.016379	-0.010834
CM014757.1	9900902	9915656	-0.098061	-0.030602	-0.017402	-0.018119
CM014757.1	9908504	9924122	-0.112059	-0.051111	-0.028850	-0.030052
CM014757.1	9915753	9929902	-0.106663	-0.104731	-0.045237	-0.030305
CM014757.1	9924259	9938815	-0.025302	-0.010594	-0.005939	-0.000991
CM014757.1	9929998	9946104	-0.024633	-0.009614	-0.005913	-0.001066
CM014757.1	9939478	9953664	0.024970	0.015540	0.010746	0.005042
CM014757.1	9946234	9960722	0.121045	0.096203	0.063536	0.041635
CM014757.1	9953894	9964893	0.076675	0.106978	0.050782	0.035417
CM014757.1	9960860	9984555	0.033240	0.046986	0.019649	0.016344
CM014757.1	9964987	9989406	0.123128	0.117628	0.047572	0.043204
CM014757.1	9984569	9995888	-0.054322	-0.124573	-0.022439	-0.006142
CM014757.1	9989670	10002884	-0.158701	-0.455979	-0.084974	-0.044277
CM014757.1	9996131	10008124	-0.015274	-0.023606	-0.007590	-0.001137
CM014757.1	10002904	10015156	-0.063261	-0.081411	-0.026282	-0.010534
CM014757.1	10008168	10022995	-0.058516	-0.216600	-0.022714	-0.007879
CM014757.1	10015193	10030065	-0.010269	-0.045264	-0.004933	-0.000186
CM014757.1	10022999	10034908	-0.134975	-0.235972	-0.068904	-0.042916
CM014757.1	10030110	10042749	-0.231816	-0.270208	-0.068727	-0.062634
CM014757.1	10035140	10051874	-0.161673	-0.119315	-0.034539	-0.034775
CM014757.1	10042808	10056195	-0.019360	-0.018437	-0.008353	-0.009569
CM014757.1	10051894	10061472	0.013900	0.019198	0.010528	0.002649
CM014757.1	10056310	10065299	0.013116	0.020667	0.007957	-0.000607
CM014757.1	10061527	10071020	-0.021383	-0.029785	-0.010022	-0.025351
CM014757.1	10065322	10078545	0.099420	0.105199	0.030610	0.008587
CM014757.1	10071031	10084967	0.148529	0.138438	0.036756	0.022705
CM014757.1	10078568	10095510	0.115602	0.126523	0.052933	0.030736
CM014757.1	10085421	10100070	-0.009440	-0.014034	-0.004850	-0.005975
CM014757.1	10095577	10106801	-0.062810	-0.077865	-0.022679	-0.014425
CM014757.1	10101439	10117505	0.122368	0.063273	0.026471	0.016827
CM014757.1	10106913	10123096	0.050889	0.030630	0.014422	0.012190
CM014757.1	10117662	10130241	0.102058	0.079696	0.041112	0.033254
CM014757.1	10123132	10139272	0.062530	0.051014	0.023128	0.013517
CM014757.1	10130286	10145547	0.111378	0.087773	0.043267	0.030738
CM014757.1	10139296	10150233	0.163482	0.133477	0.073329	0.045722
CM014757.1	10145794	10156156	0.114477	0.081660	0.046795	0.015109
CM014757.1	10150291	10162706	0.059856	0.053352	0.025181	0.014211
CM014757.1	10156202	10167955	-0.036563	-0.060806	-0.021894	-0.004745
CM014757.1	10162792	10173595	-0.181691	-0.264985	-0.087217	-0.045422
CM014757.1	10168085	10177252	-0.221704	-0.384929	-0.077378	-0.056352
CM014757.1	10173939	10187230	-0.138089	-1.306692	-0.036831	-0.023832
CM014757.1	10177838	10193640	-0.072672	-0.261892	-0.022197	-0.011893
CM014757.1	10187642	10197768	-0.027384	-0.030898	-0.012871	-0.013524
CM014757.1	10193659	10200256	-0.163594	-0.482364	-0.102587	-0.055452
CM014757.1	10197778	10204646	-0.218920	-0.640510	-0.135979	-0.051983
CM014757.1	10200307	10211506	-0.032245	-0.033304	-0.014115	-0.011466
CM014757.1	10204726	10219099	0.049413	0.066873	0.023158	0.008310
CM014757.1	10211541	10226179	0.041921	0.057593	0.019323	0.014827
CM014757.1	10219100	10230972	0.107021	0.192093	0.053187	0.034076
CM014757.1	10226403	10239547	0.187055	0.320331	0.075649	0.060546
CM014757.1	10230997	10245642	0.117245	0.132198	0.044136	0.040489
CM014757.1	10239604	10251783	0.166358	0.127062	0.081171	0.050404
CM014757.1	10245778	10269377	0.216159	0.177434	0.092545	0.044784
CM014757.1	10251891	10276934	0.100420	0.082867	0.035088	0.015651
CM014757.1	10269621	10285042	0.104442	0.124605	0.038371	0.021195
CM014757.1	10277081	10288660	0.199063	0.280750	0.084781	0.057336
CM014757.1	10285113	10294829	0.131400	0.174996	0.068047	0.037302
CM014757.1	10288775	10301050	-0.062229	-0.100223	-0.037392	-0.023687
CM014757.1	10294983	10308348	-0.002307	-0.002430	-0.000855	-0.002088
CM014757.1	10301460	10315276	0.172854	0.141834	0.057737	0.038487
CM014757.1	10308372	10321710	0.159385	0.135542	0.061599	0.037960
CM014757.1	10315906	10331482	0.020254	0.019853	0.007939	-0.000948
CM014757.1	10321720	10337592	-0.029592	-0.044283	-0.014119	-0.014395
CM014757.1	10331551	10341346	-0.004861	-0.011359	-0.003078	-0.005901
CM014757.1	10337637	10350654	-0.018731	-0.049443	-0.013290	-0.007035
CM014757.1	10342243	10360964	-0.063039	-0.231827	-0.030893	-0.011146
CM014757.1	10350724	10370832	-0.171788	1.030146	-0.054492	-0.024056
CM014757.1	10361133	10376776	-0.198239	-9.578928	-0.052776	-0.027064
CM014757.1	10370884	10386074	0.025201	0.056643	0.005877	0.004048
CM014757.1	10376830	10390762	-0.097397	-0.817558	-0.020546	-0.004500
CM014757.1	10386122	10400804	-0.295744	-0.531790	-0.080906	-0.035189
CM014757.1	10393223	10409141	-0.066793	-0.081868	-0.018308	-0.016995
CM014757.1	10400856	10420107	0.078308	0.048885	0.019478	0.024069
CM014757.1	10409201	10431686	-0.003540	-0.001730	-0.001008	0.003357
CM014757.1	10420127	10439787	-0.142866	-0.074538	-0.044480	-0.035055
CM014757.1	10431916	10447020	0.088153	0.037255	0.022768	0.001535
CM014757.1	10439799	10456017	0.313508	0.149962	0.096040	0.072916
CM014757.1	10447034	10461828	0.074769	0.063160	0.027659	0.010699
CM014757.1	10456443	10466955	-0.089821	-0.135508	-0.041829	-0.021166
CM014757.1	10461929	10473828	-0.024857	-0.057606	-0.009601	-0.006742
CM014757.1	10466975	10481629	-0.065600	-0.174434	-0.023565	-0.018634
CM014757.1	10473838	10486334	-0.013038	-0.016931	-0.007394	-0.013188
CM014757.1	10481747	10494494	0.105989	0.097513	0.053720	0.017906
CM014757.1	10486352	10500107	0.191649	0.147709	0.082307	0.057194
CM014757.1	10494543	10509794	0.271156	0.181649	0.091266	0.080723
CM014757.1	10500360	10520385	0.152271	0.089660	0.039200	0.043045
CM014757.1	10509805	10526883	0.058657	0.042950	0.018543	0.016387
CM014757.1	10520440	10533774	-0.149644	-0.428655	-0.067615	-0.034740
CM014757.1	10527184	10539630	-0.071773	-0.268543	-0.032209	-0.030264
CM014757.1	10533887	10546183	0.088210	0.146002	0.031750	0.007762
CM014757.1	10539665	10552892	0.068408	0.149111	0.016050	0.007933
CM014757.1	10546396	10557976	-0.308907	-3.971493	-0.098037	-0.100140
CM014757.1	10553062	10562948	-0.246306	-0.730980	-0.108298	-0.095351
CM014757.1	10558010	10574102	0.182405	0.139762	0.051563	0.029341
CM014757.1	10563127	10583199	0.209342	0.098925	0.038958	0.026688
CM014757.1	10574194	10589674	0.397467	0.206734	0.127878	0.093290
CM014757.1	10583254	10597212	0.392248	0.273963	0.196667	0.153933
CM014757.1	10590099	10610137	0.129515	0.144321	0.071652	0.038652
CM014757.1	10597239	10618176	0.078645	0.147908	0.030471	0.013810
CM014757.1	10610256	10625009	-0.027872	-0.061979	-0.009250	-0.009374
CM014757.1	10618200	10633690	-0.133494	-0.139454	-0.041352	-0.041044
CM014757.1	10625011	10639759	-0.113626	-0.142623	-0.045945	-0.035837
CM014757.1	10633725	10648600	-0.153548	-0.340072	-0.097885	-0.056730
CM014757.1	10639818	10653158	-0.153656	-0.394044	-0.115535	-0.058125
CM014757.1	10648708	10658997	-0.066086	-0.234602	-0.056638	-0.026808
CM014757.1	10653181	10666961	0.068310	0.124654	0.051865	0.017241
CM014757.1	10659010	10671159	0.054477	0.071947	0.030973	0.009275
CM014757.1	10667063	10674599	-0.026269	-0.034438	-0.017036	-0.010586
CM014757.1	10671289	10681373	-0.006673	-0.008069	-0.005251	-0.007709
CM014757.1	10674767	10687010	-0.078007	-0.082316	-0.048404	-0.022871
CM014757.1	10681416	10695549	-0.034862	-0.028580	-0.016707	-0.008716
CM014757.1	10687272	10735844	0.016337	0.014988	0.006621	0.000645
CM014757.1	10695890	10742689	-0.010945	-0.020019	-0.005070	-0.010902
CM014757.1	10736134	10784792	-0.012059	-0.014761	-0.005895	-0.012518
CM014757.1	10742937	10795740	-0.068434	-0.069075	-0.035161	-0.027303
CM014757.1	10784803	10802417	-0.029959	-0.042347	-0.017565	-0.008668
CM014757.1	10795855	10811311	0.097639	0.096120	0.036272	0.025536
CM014757.1	10802438	10817993	0.053529	0.050593	0.014728	0.012733
CM014757.1	10811328	10825176	0.130867	0.100090	0.034097	0.029654
CM014757.1	10818087	10831277	0.130736	0.104528	0.029962	0.020140
CM014757.1	10825216	10836169	-0.296654	0.976182	-0.074018	-0.058803
CM014757.1	10831557	10842265	-0.289265	1.954486	-0.077228	-0.055904
CM014757.1	10836189	10850187	-0.175536	-0.296911	-0.057653	-0.045647
CM014757.1	10842327	10858203	-0.120752	-0.220962	-0.051576	-0.044754
CM014757.1	10850364	10862421	0.026035	0.043026	0.012585	0.008225
CM014757.1	10858211	10870494	0.091918	0.130285	0.035343	0.028628
CM014757.1	10862643	10877682	0.091461	0.136075	0.038787	0.023017
CM014757.1	10870808	10894653	0.139562	0.098942	0.046283	0.035129
CM014757.1	10877742	10901044	0.139530	0.089034	0.050952	0.036594
CM014757.1	10894669	10905340	0.239471	0.218367	0.149312	0.071742
CM014757.1	10901111	10911827	0.169171	0.198571	0.119458	0.043543
CM014757.1	10905346	10915696	-0.223296	-1.629496	-0.150836	-0.062400
CM014757.1	10912021	10919993	-0.280280	0.431850	-0.110793	-0.060894
CM014757.1	10915855	10923662	-0.192182	0.353369	-0.058448	-0.038529
CM014757.1	10920011	10930352	-0.004023	-0.006097	-0.001202	-0.004835
CM014757.1	10923713	10937788	0.043176	0.041760	0.015497	0.004353
CM014757.1	10930615	10943513	0.065729	0.063973	0.034584	0.007678
CM014757.1	10937825	10954297	0.119823	0.111594	0.063466	0.027991
CM014757.1	10943734	10964365	0.054869	0.067568	0.023447	0.011913
CM014757.1	10954304	10972861	-0.084881	-0.365125	-0.030190	-0.021387
CM014757.1	10965221	10979330	-0.130925	-0.336963	-0.057001	-0.033165
CM014757.1	10972896	10984293	-0.046779	-0.070457	-0.020532	-0.014086
CM014757.1	10979468	10990841	-0.085453	-0.543229	-0.025703	-0.010683
CM014757.1	10984315	11024713	-0.185299	-1.383829	-0.070697	-0.035753
CM014757.1	10990847	11030741	-0.154353	-0.382505	-0.089812	-0.042541
CM014757.1	11024762	11036374	-0.191673	-0.651221	-0.082284	-0.035962
CM014757.1	11030859	11052599	-0.177966	-0.172015	-0.043889	-0.027920
CM014757.1	11036512	11058633	-0.105345	-0.066229	-0.026932	-0.021055
CM014757.1	11052801	11067157	0.021324	0.018243	0.008147	0.003268
CM014757.1	11058890	11072052	0.083759	0.088225	0.046889	0.023538
CM014757.1	11067161	11079367	0.188494	0.118235	0.090512	0.060986
CM014757.1	11072237	11084011	0.216365	0.121456	0.085394	0.063106
CM014757.1	11079417	11089945	0.066778	0.058092	0.030683	0.017486
CM014757.1	11084126	11097820	0.050642	0.040023	0.019410	0.017416
CM014757.1	11090006	11106133	-0.113924	-0.219806	-0.035082	-0.027187
CM014757.1	11097850	11114439	-0.100091	-0.144623	-0.031350	-0.024643
CM014757.1	11106150	11121608	0.052773	0.045392	0.017016	0.006023
CM014757.1	11114450	11129498	0.108502	0.100114	0.036437	0.022958
CM014757.1	11121945	11133960	0.090963	0.074762	0.041172	0.031211
CM014757.1	11129525	11137797	0.012241	0.013907	0.005805	0.004318
CM014757.1	11134032	11141661	0.186530	0.280921	0.092396	0.041089
CM014757.1	11137849	11152589	0.194211	0.178805	0.095346	0.048706
CM014757.1	11141683	11158823	0.116944	0.106275	0.052793	0.023884
CM014757.1	11153691	11164708	0.265846	0.394177	0.137060	0.070778
