chr	windowStart	windowEnd	D	f_d	f_dM	d_f
CM014754.1	13068791	13092831	0.074030	0.039711	0.018173	0.006585
CM014754.1	13082069	13101797	-0.102036	-0.084654	-0.021630	-0.011320
CM014754.1	13092853	13106930	-0.075455	-0.149071	-0.029249	-0.007772
CM014754.1	13101862	13115954	-0.010614	-0.016404	-0.006294	-0.000155
CM014754.1	13107169	13122764	-0.006942	-0.010003	-0.003555	0.001755
CM014754.1	13115982	13131442	-0.075988	-0.129174	-0.042002	-0.017055
CM014754.1	13122825	13137664	-0.102213	-0.189372	-0.052773	-0.029203
CM014754.1	13131596	13144569	-0.102126	-0.284252	-0.051042	-0.026333
CM014754.1	13137702	13151103	-0.092780	-0.115959	-0.042480	-0.026016
CM014754.1	13144584	13156589	0.019423	0.015171	0.009098	0.007335
CM014754.1	13151158	13160994	0.047894	0.051651	0.022123	0.012622
CM014754.1	13156694	13168050	-0.009537	-0.015419	-0.004986	-0.000817
CM014754.1	13161221	13174721	-0.096227	-0.178605	-0.059711	-0.028821
CM014754.1	13168074	13180301	-0.085554	-0.168324	-0.045816	-0.027883
CM014754.1	13174844	13187118	-0.000100	-0.000149	-0.000054	0.000074
CM014754.1	13180695	13198379	0.040428	0.044251	0.017886	0.006181
CM014754.1	13187145	13204593	-0.024139	-0.030536	-0.013043	-0.014887
CM014754.1	13198750	13210450	-0.068586	-0.119329	-0.047808	-0.022182
CM014754.1	13204603	13219546	-0.091823	-0.140715	-0.049160	-0.016567
CM014754.1	13210916	13227094	-0.085187	-0.104976	-0.039825	-0.016089
CM014754.1	13219603	13235389	-0.027939	-0.036930	-0.014120	-0.009294
CM014754.1	13227112	13245955	0.028083	0.032233	0.011607	-0.001140
CM014754.1	13235430	13253653	0.023178	0.024500	0.008309	0.002659
CM014754.1	13246064	13265426	-0.122139	-0.174998	-0.043290	-0.014983
CM014754.1	13253720	13270637	-0.052899	-0.056343	-0.019571	-0.007870
CM014754.1	13265462	13279466	-0.095150	-0.103515	-0.042547	-0.016723
CM014754.1	13271113	13285155	-0.182287	-0.298759	-0.063126	-0.028601
CM014754.1	13279483	13288797	-0.194212	0.751268	-0.054218	-0.016460
CM014754.1	13285250	13294248	-0.176555	-3.682578	-0.054585	-0.010912
CM014754.1	13288824	13300605	-0.110966	-0.135622	-0.039843	-0.018002
CM014754.1	13294371	13310209	0.012153	0.013936	0.005207	-0.004766
CM014754.1	13300826	13316251	0.163588	0.179719	0.087932	0.052797
CM014754.1	13310230	13324054	0.182602	0.147702	0.072836	0.031409
CM014754.1	13316344	13334034	0.048473	0.025412	0.012898	0.004639
CM014754.1	13324159	13345747	-0.064637	-0.044306	-0.017849	-0.016194
CM014754.1	13335081	13356490	0.036584	0.020947	0.008628	-0.000614
CM014754.1	13345757	13365683	-0.104280	-0.065474	-0.036539	-0.024408
CM014754.1	13356501	13372356	-0.179852	-0.199933	-0.062970	-0.036049
CM014754.1	13365780	13381911	-0.132829	-0.263904	-0.037394	-0.022250
CM014754.1	13373108	13390886	-0.075631	-0.181814	-0.024304	-0.014418
CM014754.1	13382053	13397432	0.201556	0.130743	0.060505	0.031136
CM014754.1	13390931	13407298	0.279938	0.126733	0.080542	0.070662
CM014754.1	13397490	13417474	0.000403	0.000291	0.000127	0.001224
CM014754.1	13408227	13426952	-0.014798	-0.011414	-0.004003	-0.009507
CM014754.1	13417486	13432908	0.186381	0.147919	0.048878	0.033458
CM014754.1	13426971	13436431	0.126557	0.205999	0.057427	0.035050
CM014754.1	13432946	13443685	0.030839	0.068964	0.016261	0.018791
CM014754.1	13436443	13450980	0.062702	0.058795	0.022849	0.007863
CM014754.1	13443999	13457052	0.050487	0.033548	0.015773	0.002838
CM014754.1	13451012	13462778	0.064707	0.046530	0.020121	0.007995
CM014754.1	13457267	13467332	0.135312	0.128711	0.056930	0.029034
CM014754.1	13462831	13475891	0.042988	0.047569	0.019325	0.007902
CM014754.1	13467382	13480831	-0.132506	-0.190623	-0.043086	-0.031299
CM014754.1	13475975	13484735	-0.213197	-0.341348	-0.095483	-0.060615
CM014754.1	13480873	13490849	-0.068125	-0.070403	-0.039020	-0.019099
CM014754.1	13484797	13497636	0.131185	0.128699	0.056506	0.025382
CM014754.1	13491125	13502187	0.182763	0.257755	0.066427	0.039793
CM014754.1	13497653	13508773	0.000165	0.000331	0.000057	-0.005033
CM014754.1	13502213	13517781	-0.007142	-0.007459	-0.002851	-0.013197
CM014754.1	13509193	13521928	0.165948	0.119177	0.077290	0.054327
CM014754.1	13517813	13531029	-0.003697	-0.003455	-0.001209	-0.001212
CM014754.1	13522086	13535492	0.016745	0.019020	0.006559	0.001430
CM014754.1	13531054	13542722	0.139585	0.118259	0.062223	0.024314
CM014754.1	13535599	13548109	-0.235841	-0.481640	-0.106212	-0.060339
CM014754.1	13542861	13554241	-0.300322	-0.966284	-0.126190	-0.096334
CM014754.1	13548155	13558596	0.058392	0.082626	0.028300	0.003838
CM014754.1	13554414	13564789	0.177600	0.218881	0.121711	0.052015
CM014754.1	13558716	13569906	0.201393	0.183459	0.110458	0.067197
CM014754.1	13564843	13579053	0.227030	0.168240	0.096854	0.085972
CM014754.1	13569922	13583979	0.099185	0.106476	0.036248	0.029422
CM014754.1	13579155	13589525	0.037397	0.062761	0.015688	0.006018
CM014754.1	13584069	13599733	0.035691	0.022885	0.014510	0.006212
CM014754.1	13589542	13614658	-0.035015	-0.020750	-0.012311	-0.008198
CM014754.1	13599871	13631281	0.004687	0.003090	0.001385	-0.004166
CM014754.1	13614742	13637357	-0.142924	-0.131235	-0.037850	-0.037011
CM014754.1	13631326	13645428	0.005138	0.007718	0.001941	-0.003489
CM014754.1	13637396	13655340	0.178429	0.231074	0.060970	0.041882
CM014754.1	13645454	13659606	0.134079	0.209039	0.050383	0.035127
CM014754.1	13655384	13677645	0.261473	0.307125	0.152916	0.081653
CM014754.1	13659623	13683988	0.325272	0.318698	0.164404	0.105893
CM014754.1	13677658	13690199	0.181747	0.199247	0.098170	0.057007
CM014754.1	13684018	13697790	0.004947	0.005189	0.002657	0.005058
CM014754.1	13690369	13709725	-0.038980	-0.022270	-0.013782	-0.015356
CM014754.1	13697866	13716976	-0.024335	-0.016550	-0.009019	-0.006112
CM014754.1	13709740	13722616	-0.015885	-0.022283	-0.008101	0.001121
CM014754.1	13717028	13729202	0.002526	0.003292	0.001210	0.006913
CM014754.1	13722971	13741474	0.101342	0.090992	0.041228	0.030181
CM014754.1	13729305	13747327	0.121074	0.103432	0.054265	0.031202
CM014754.1	13741591	13755054	0.012738	0.014675	0.005370	-0.002651
CM014754.1	13747353	13763765	-0.140923	-0.358176	-0.046971	-0.042040
CM014754.1	13755147	13769208	-0.092184	-0.250828	-0.037256	-0.033338
CM014754.1	13763797	13775389	0.086794	0.214055	0.044915	0.044488
CM014754.1	13769239	13783841	0.172516	0.249729	0.080890	0.084031
CM014754.1	13775427	13795806	0.204514	0.167260	0.082751	0.050532
CM014754.1	13783970	13804586	0.182772	0.160236	0.076688	0.046889
CM014754.1	13795841	13811788	0.188323	0.155469	0.082707	0.064055
CM014754.1	13804656	13819171	0.055617	0.065944	0.028760	0.023180
CM014754.1	13812522	13830677	-0.058756	-0.115260	-0.027873	-0.016928
CM014754.1	13819206	13847367	-0.059181	-0.090006	-0.021271	-0.018229
CM014754.1	13830713	13852905	-0.271845	2.203349	-0.107413	-0.054130
CM014754.1	13847424	13858497	-0.110077	0.455440	-0.051189	-0.021384
CM014754.1	13853021	13862575	0.128704	0.169452	0.061900	0.028295
CM014754.1	13858514	13867719	0.016512	0.021667	0.009082	0.006375
CM014754.1	13862637	13872657	0.012907	0.067513	0.006344	0.007216
CM014754.1	13867767	13885268	0.083561	0.126668	0.036333	0.025375
CM014754.1	13872669	13896471	0.106616	0.091802	0.046262	0.027982
CM014754.1	13885885	13905483	-0.010328	-0.011978	-0.004033	-0.005042
CM014754.1	13896650	13914639	-0.001124	-0.001427	-0.000361	0.003191
CM014754.1	13905742	13920038	0.113696	0.171271	0.035404	0.041057
CM014754.1	13914654	13924555	-0.153569	-0.549232	-0.068351	-0.043546
CM014754.1	13920107	13931460	-0.333730	-30.477705	-0.160545	-0.066684
CM014754.1	13924635	13937724	-0.229806	-0.535144	-0.085427	-0.043718
CM014754.1	13931598	13945600	-0.082198	-0.089001	-0.027787	-0.027488
CM014754.1	13937731	13953555	0.052144	0.083007	0.015948	0.007815
CM014754.1	13945644	13965959	0.127862	0.302414	0.033647	0.026451
CM014754.1	13953653	13972708	-0.056044	-0.447413	-0.014319	-0.010840
CM014754.1	13965999	13982466	-0.156306	-0.299384	-0.030919	-0.040010
CM014754.1	13973057	13990349	-0.108301	-0.128324	-0.022824	-0.021226
CM014754.1	13982590	13997871	-0.068734	-0.173413	-0.025717	-0.014604
CM014754.1	13990375	14003932	0.065459	0.078450	0.029529	0.019018
CM014754.1	13997907	14010602	0.123583	0.087888	0.048310	0.049861
CM014754.1	14003947	14019764	0.137758	0.088838	0.050406	0.056903
CM014754.1	14010859	14029858	0.147860	0.090063	0.041405	0.040780
CM014754.1	14019790	14034662	-0.092312	-0.117888	-0.036377	-0.030201
CM014754.1	14029883	14042481	0.109122	0.141522	0.071352	0.048785
CM014754.1	14034720	14051291	0.177497	0.176647	0.083705	0.051971
CM014754.1	14042491	14064987	-0.105882	-0.098900	-0.031735	-0.016039
CM014754.1	14051324	14140956	0.063490	0.048486	0.020345	0.010580
CM014754.1	14065057	14149632	0.153327	0.165272	0.078065	0.037192
CM014754.1	14141026	14187841	0.054213	0.054014	0.023970	0.006901
CM014754.1	14169886	14196594	-0.031932	-0.032261	-0.010161	-0.014565
CM014754.1	14187956	14202995	-0.092264	-0.178912	-0.032477	-0.020178
CM014754.1	14196658	14212555	0.102753	0.130450	0.033114	0.019843
CM014754.1	14203087	14221158	0.205779	0.130242	0.052376	0.051532
CM014754.1	14212785	14228512	0.005714	0.004259	0.001496	0.002015
CM014754.1	14221405	14236689	-0.049421	-0.111888	-0.015383	-0.016162
CM014754.1	14228668	14243699	-0.176194	-0.969151	-0.090789	-0.046432
CM014754.1	14236711	14260059	-0.267806	-0.606823	-0.122172	-0.091989
CM014754.1	14243715	14271401	-0.152262	-0.337571	-0.065389	-0.037553
CM014754.1	14260144	14277471	-0.045121	-0.154642	-0.029532	-0.007897
CM014754.1	14271453	14288582	0.003498	0.003197	0.001308	0.000146
CM014754.1	14277591	14294772	0.135141	0.083406	0.039366	0.027901
CM014754.1	14288596	14301239	0.135234	0.095532	0.042672	0.034300
CM014754.1	14294782	14309956	0.128417	0.072442	0.039133	0.032710
CM014754.1	14301287	14317249	-0.039134	-0.032710	-0.018491	-0.002945
CM014754.1	14310085	14321580	-0.102173	-0.166238	-0.073410	-0.027196
CM014754.1	14317379	14327089	-0.044658	-0.068181	-0.029913	-0.014389
CM014754.1	14321644	14337456	-0.168845	-0.183504	-0.090845	-0.049113
CM014754.1	14327103	14346443	-0.204158	-0.094767	-0.049316	-0.033300
CM014754.1	14337772	14355033	-0.126070	-0.095729	-0.024093	-0.022150
CM014754.1	14346461	14363712	0.030796	0.033588	0.009640	0.011142
CM014754.1	14355046	14369664	-0.007569	-0.005865	-0.003109	0.005040
CM014754.1	14363803	14374218	-0.022897	-0.021494	-0.009924	0.003524
CM014754.1	14369696	14380096	0.105052	0.150990	0.053606	0.036490
CM014754.1	14374515	14384271	0.047417	0.095396	0.029256	0.008917
CM014754.1	14380158	14390627	0.150671	0.219529	0.083510	0.041950
CM014754.1	14384281	14396263	0.107060	0.106694	0.051032	0.036279
CM014754.1	14390706	14400217	0.037674	0.022363	0.014108	0.006265
CM014754.1	14396322	14406932	0.068520	0.071824	0.032742	0.008715
CM014754.1	14400228	14415116	0.090297	0.143807	0.050973	0.021077
CM014754.1	14406980	14426274	0.033104	0.063552	0.014569	0.009162
CM014754.1	14415169	14431144	-0.015444	-0.064451	-0.008209	0.002692
CM014754.1	14426353	14442452	-0.147884	-0.675439	-0.065794	-0.025042
CM014754.1	14431157	14446913	-0.119674	-0.295145	-0.038775	-0.011434
CM014754.1	14442535	14456091	0.081629	0.165331	0.037759	0.019298
CM014754.1	14447057	14464527	0.097459	0.117482	0.047627	0.025464
CM014754.1	14456273	14468907	0.086157	0.059685	0.032750	0.022337
CM014754.1	14464581	14478708	0.103831	0.111619	0.052980	0.037866
CM014754.1	14469091	14484893	0.298382	0.528472	0.116450	0.092761
CM014754.1	14478802	14491252	0.095524	0.214739	0.033336	0.025019
CM014754.1	14484983	14501896	-0.127828	-0.244129	-0.053376	-0.032603
CM014754.1	14491371	14509382	-0.081370	-0.103554	-0.033849	-0.024418
CM014754.1	14501912	14517684	-0.108419	-0.132692	-0.052379	-0.027172
CM014754.1	14509402	14528242	-0.109456	-0.164709	-0.042814	-0.017651
CM014754.1	14517804	14536590	-0.101762	-0.122973	-0.030057	-0.013449
CM014754.1	14528358	14540846	-0.082768	-0.096166	-0.029303	-0.015342
CM014754.1	14536681	14547084	-0.282936	-0.337373	-0.109603	-0.069580
CM014754.1	14540861	14553203	-0.215332	-0.165084	-0.063932	-0.060327
CM014754.1	14547430	14557597	0.197793	0.158095	0.069018	0.053533
CM014754.1	14553264	14562981	0.031436	0.076532	0.018632	0.007301
CM014754.1	14557618	14572063	-0.109859	-0.430426	-0.057685	-0.037922
CM014754.1	14563046	14576328	-0.031847	-0.078479	-0.015431	-0.016752
CM014754.1	14572111	14580469	0.030554	0.069779	0.015492	0.005499
CM014754.1	14576428	14586200	0.048214	0.078714	0.027197	0.009682
CM014754.1	14580551	14591167	-0.035508	-0.049858	-0.020159	-0.002550
CM014754.1	14586236	14601414	-0.104390	-0.135199	-0.047746	-0.012184
CM014754.1	14591461	14612623	0.036640	0.049171	0.018247	0.008269
CM014754.1	14601440	14620480	-0.001000	-0.002129	-0.000408	0.002585
CM014754.1	14612677	14624404	-0.021583	-0.038103	-0.008849	0.003764
CM014754.1	14620507	14629253	0.041768	0.075378	0.028203	0.018175
CM014754.1	14624428	14633963	-0.005130	-0.013382	-0.003465	0.001515
CM014754.1	14629263	14641576	0.042894	0.113902	0.016355	0.012149
CM014754.1	14634009	14648767	0.101860	0.185096	0.035667	0.028056
CM014754.1	14641592	14652999	0.062196	0.081614	0.038032	0.014734
CM014754.1	14648780	14658597	-0.031991	-0.048938	-0.021328	-0.018100
CM014754.1	14653088	14663989	-0.240093	-0.559364	-0.111697	-0.062847
CM014754.1	14658709	14684888	-0.372175	-1.496268	-0.156381	-0.090487
CM014754.1	14664057	14690757	-0.144530	-0.201829	-0.063732	-0.044477
CM014754.1	14684931	14694698	0.106047	0.106999	0.052466	0.020151
CM014754.1	14690763	14703482	-0.027204	-0.061880	-0.013531	-0.007137
CM014754.1	14694806	14707667	-0.242252	1.314910	-0.120965	-0.068868
CM014754.1	14703596	14712519	-0.168261	3.859949	-0.090351	-0.050567
CM014754.1	14707698	14720806	0.086886	0.092491	0.043525	0.024467
CM014754.1	14712534	14726509	-0.045833	-0.045592	-0.022517	-0.009451
CM014754.1	14720907	14731242	-0.109543	-0.150402	-0.063093	-0.025978
CM014754.1	14726530	14737159	-0.058711	-0.078723	-0.036742	-0.013629
CM014754.1	14731351	14750774	-0.060218	-0.115317	-0.025168	-0.011843
CM014754.1	14737188	14755820	-0.119282	-0.264724	-0.037924	-0.021119
CM014754.1	14750904	14762580	-0.032953	-0.028767	-0.015308	-0.007156
CM014754.1	14755834	14768504	-0.003652	-0.003518	-0.001845	-0.004144
CM014754.1	14763150	14776033	-0.124476	-0.308022	-0.050411	-0.031635
CM014754.1	14768552	14788026	-0.155609	-0.356969	-0.045610	-0.043883
CM014754.1	14776370	14793153	-0.197125	-0.362527	-0.072349	-0.075191
CM014754.1	14788126	14801486	-0.087551	-0.137127	-0.054712	-0.048580
CM014754.1	14793467	14808593	0.034266	0.033367	0.017195	0.007890
CM014754.1	14801692	14816238	-0.008192	-0.005703	-0.002790	-0.005459
CM014754.1	14808741	14821787	-0.013764	-0.012546	-0.005313	-0.007728
CM014754.1	14816630	14828785	0.002120	0.002383	0.001080	-0.001346
CM014754.1	14821817	14833461	0.002193	0.002357	0.001052	-0.003058
CM014754.1	14828795	14840780	-0.123947	-0.376123	-0.059441	-0.040685
CM014754.1	14833751	14846755	-0.122126	-0.374953	-0.063773	-0.034847
CM014754.1	14840926	14853988	-0.014711	-0.014881	-0.007282	-0.007852
CM014754.1	14847120	14862858	0.045444	0.032631	0.016229	0.012817
CM014754.1	14853992	14870888	0.091693	0.078756	0.033631	0.028276
CM014754.1	14863262	14878820	0.068478	0.062493	0.028195	0.019130
CM014754.1	14870932	14886220	0.124259	0.091748	0.052517	0.031689
CM014754.1	14879312	14891145	0.115692	0.115391	0.058999	0.033249
CM014754.1	14886243	14898003	0.005294	0.005632	0.002540	0.001876
CM014754.1	14891221	14906064	0.014827	0.014042	0.007367	0.003562
CM014754.1	14898030	14912318	0.073036	0.064986	0.037018	0.019242
CM014754.1	14906202	14922334	-0.024935	-0.026208	-0.009250	-0.001249
CM014754.1	14912627	14927354	-0.075858	-0.087654	-0.029019	-0.008773
CM014754.1	14922403	14935790	0.006278	0.006118	0.002827	0.004271
CM014754.1	14927445	14940047	0.002097	0.003307	0.001124	-0.001291
CM014754.1	14935819	14945228	-0.019101	-0.053623	-0.010061	-0.006723
CM014754.1	14940314	14951233	0.048511	0.064281	0.018961	0.010419
CM014754.1	14945257	14955984	-0.050306	-0.064256	-0.019100	-0.006073
CM014754.1	14951345	14960677	-0.180464	-0.720344	-0.071076	-0.032696
CM014754.1	14956021	14967252	-0.032924	-0.054214	-0.013536	-0.009433
CM014754.1	14960719	14972807	0.047031	0.040328	0.022344	0.007839
CM014754.1	14967277	14975848	-0.093953	-0.159311	-0.067678	-0.013576
CM014754.1	14972952	14980118	-0.052289	-0.127778	-0.044939	-0.006633
CM014754.1	14975862	14987240	0.011833	0.069041	0.007131	-0.006541
CM014754.1	14980547	14990818	-0.147994	-1.916383	-0.082563	-0.047313
CM014754.1	14987265	14997224	-0.134718	-0.222978	-0.058095	-0.022994
CM014754.1	14991056	15005024	-0.040282	-0.025075	-0.010474	-0.002350
CM014754.1	14997395	15012587	0.019810	0.013638	0.004307	-0.000005
CM014754.1	15005070	15018674	0.011092	0.023279	0.003579	-0.002273
CM014754.1	15013108	15022562	-0.037709	-0.079420	-0.020995	-0.010037
CM014754.1	15018705	15025865	0.066532	0.127686	0.044464	0.015185
CM014754.1	15022696	15039433	0.106841	0.084917	0.044941	0.029035
CM014754.1	15025916	15045006	-0.002816	-0.002161	-0.001199	0.002226
CM014754.1	15039621	15052570	-0.047421	-0.044178	-0.026182	-0.013026
CM014754.1	15045016	15061758	-0.068967	-0.066433	-0.028381	-0.015965
CM014754.1	15053238	15066444	-0.015383	-0.019372	-0.006383	-0.005613
CM014754.1	15061784	15072114	-0.035607	-0.076420	-0.017555	-0.010830
CM014754.1	15066526	15080734	-0.174042	-5.400389	-0.056074	-0.031398
CM014754.1	15072182	15085656	-0.035390	-0.064483	-0.011573	-0.005302
CM014754.1	15080793	15106715	-0.033040	-0.052017	-0.016980	-0.009977
CM014754.1	15086063	15114101	-0.131789	-0.505512	-0.056911	-0.033405
CM014754.1	15106761	15118623	-0.195608	1.680579	-0.089779	-0.053493
CM014754.1	15114112	15126207	-0.063955	1.276797	-0.028119	-0.024139
CM014754.1	15118991	15132011	0.077801	0.242096	0.027923	0.009360
CM014754.1	15126420	15139376	-0.048378	-0.160758	-0.015823	-0.008596
CM014754.1	15132171	15150412	-0.043229	-0.134470	-0.013339	-0.005906
CM014754.1	15139414	15155252	0.009029	0.019218	0.002767	0.003293
CM014754.1	15150466	15160431	-0.086583	-0.146087	-0.031182	-0.020067
CM014754.1	15155286	15167372	-0.111446	-0.149308	-0.051265	-0.025809
CM014754.1	15160829	15172672	-0.027046	-0.047667	-0.017745	-0.009389
CM014754.1	15167433	15179598	0.017774	0.026777	0.010074	0.000702
CM014754.1	15172735	15186920	0.013462	0.010873	0.005288	-0.001381
CM014754.1	15179701	15197749	0.050700	0.031901	0.020243	0.011575
CM014754.1	15187060	15206147	0.010995	0.007425	0.004111	0.002565
CM014754.1	15197803	15212703	0.004942	0.003862	0.001702	0.000377
CM014754.1	15206165	15223231	0.033487	0.024814	0.009035	0.005716
CM014754.1	15212762	15229289	0.182930	0.181428	0.057793	0.043192
CM014754.1	15223821	15236122	0.211999	0.235357	0.111763	0.066539
CM014754.1	15229460	15245358	0.110784	0.119127	0.051207	0.027068
CM014754.1	15236285	15253616	0.135313	0.128639	0.057854	0.034872
CM014754.1	15245547	15260880	0.101782	0.089257	0.052131	0.030478
CM014754.1	15253750	15267938	0.033199	0.030423	0.016775	0.004391
CM014754.1	15260887	15279247	0.046569	0.038684	0.019818	0.010226
CM014754.1	15267970	15285164	-0.106348	-0.134320	-0.040773	-0.026309
CM014754.1	15279258	15300673	-0.052013	-0.060958	-0.016678	-0.010482
CM014754.1	15285452	15310474	0.066561	0.074305	0.019370	0.008659
CM014754.1	15300693	15317586	-0.075172	-0.483215	-0.025231	-0.016034
CM014754.1	15310498	15322572	-0.021698	-0.087025	-0.008782	-0.004211
CM014754.1	15317819	15338835	-0.058646	-0.057359	-0.014197	-0.010495
CM014754.1	15323336	15347027	-0.016728	-0.019121	-0.004194	-0.003600
CM014754.1	15338873	15355176	0.005353	0.004667	0.001904	-0.003191
CM014754.1	15347376	15360955	0.020192	0.015339	0.006928	0.002867
CM014754.1	15355283	15371290	-0.064384	-0.085777	-0.019037	-0.019240
CM014754.1	15360972	15378098	-0.179157	-0.244385	-0.045523	-0.036935
CM014754.1	15371372	15386696	-0.127860	-0.158267	-0.050359	-0.024043
CM014754.1	15378160	15395664	-0.071452	-0.061883	-0.024734	-0.020079
